[04:47:23.529] 1059, 00:01:36, 94, F, LAUNCH_PAD, -0.5, 21.0, 101333.7, 4.14, 0.81, 0.0, 0.0, 0.0, 0.00, 0.00, 9.81, 00:01:36, 0.0, 51.1833, -1.8214, 8, CXON, DISARMED, 95, 3.371, 0, 0, EMULATOR
[04:47:24.538] 1059, 00:01:37, 95, F, LAUNCH_PAD, -0.1, 21.0, 101328.0, 4.14, 0.86, 0.0, 0.0, 0.0, 0.00, 0.00, 9.81, 00:01:37, 0.0, 51.1833, -1.8214, 8, CXON, DISARMED, 95, 3.563, 0, 0, EMULATOR
[04:47:25.531] 1059, 00:01:38, 96, S, LAUNCH_PAD, -0.1, 21.0, 101325.9, 4.13, 0.87, 0.0, 0.0, 0.0, 0.00, 0.00, 9.81, 00:01:38, 0.0, 51.1833, -1.8214, 8, SIMEN, DISARMED, 95, 3.581, 0, 0, EMULATOR
[04:47:26.541] 1059, 00:01:39, 97, S, LAUNCH_PAD, -0.1, 21.0, 101330.0, 4.13, 0.83, 0.0, 0.0, 0.0, 0.00, 0.00, 9.81, 00:01:39, 0.0, 51.1833, -1.8214, 8, SIMEN, DISARMED, 95, 3.407, 0, 0, EMULATOR
[04:47:27.533] 1059, 00:01:40, 98, S, LAUNCH_PAD, -0.1, 21.0, 101326.2, 4.12, 0.86, 0.0, 0.0, 0.0, 0.00, 0.00, 9.81, 00:01:40, 0.0, 51.1833, -1.8214, 8, SIMEN, DISARMED, 95, 3.542, 0, 0, EMULATOR
[04:47:28.543] 1059, 00:01:41, 99, S, LAUNCH_PAD, -0.1, 21.0, 101328.3, 4.12, 0.87, 0.0, 0.0, 0.0, 0.00, 0.00, 9.81, 00:01:41, 0.0, 51.1833, -1.8214, 8, SIMEN, DISARMED, 95, 3.598, 0, 0, EMULATOR
[04:47:29.527] 1059, 00:01:42, 100, S, LAUNCH_PAD, -0.1, 21.1, 101321.9, 4.13, 0.90, 0.0, 0.0, 0.0, 0.00, 0.00, 9.81, 00:01:42, 0.0, 51.1833, -1.8214, 8, SIMEN, DISARMED, 95, 3.700, 0, 0, EMULATOR
[04:47:30.543] 1059, 00:01:43, 101, S, LAUNCH_PAD, -0.1, 21.2, 101326.4, 4.13, 0.93, 0.0, 0.0, 0.0, 0.00, 0.00, 9.81, 00:01:43, 0.0, 51.1833, -1.8214, 8, SIMEN, DISARMED, 95, 3.825, 0, 0, EMULATOR
[04:47:31.536] 1059, 00:01:44, 102, S, LAUNCH_PAD, -0.1, 21.3, 101322.6, 4.13, 0.89, 0.0, 0.0, 0.0, 0.00, 0.00, 9.81, 00:01:44, 0.0, 51.1833, -1.8214, 8, SIMEN, DISARMED, 95, 3.685, 0, 0, EMULATOR
[04:47:32.539] 1059, 00:01:45, 103, S, LAUNCH_PAD, -0.1, 21.3, 101331.3, 4.14, 0.90, 0.0, 0.0, 0.0, 0.00, 0.00, 9.81, 00:01:45, 0.0, 51.1833, -1.8214, 8, SIMEN, DISARMED, 95, 3.711, 0, 0, EMULATOR
[04:47:33.536] 1059, 00:01:46, 104, F, LAUNCH_PAD, -0.3, 21.2, 101326.9, 4.13, 0.92, 0.0, 0.0, 0.0, 0.00, 0.00, 9.81, 00:01:46, 0.0, 51.1833, -1.8214, 8, SIMDIS, DISARMED, 95, 3.794, 0, 0, EMULATOR
[04:47:34.610] 1059, 00:01:47, 105, S, LAUNCH_PAD, -0.3, 21.3, 101331.6, 4.12, 0.91, 0.0, 0.0, 0.0, 0.00, 0.00, 9.81, 00:01:47, 0.0, 51.1833, -1.8214, 8, SIMEN, DISARMED, 95, 3.746, 0, 0, EMULATOR
[04:47:35.538] 1059, 00:01:48, 106, S, LAUNCH_PAD, -0.3, 21.4, 101328.6, 4.12, 0.90, 0.0, 0.0, 0.0, 0.00, 0.00, 9.81, 00:01:48, 0.0, 51.1833, -1.8214, 8, SIMEN, DISARMED, 95, 3.716, 0, 0, EMULATOR
[04:47:36.530] 1059, 00:01:49, 107, S, LAUNCH_PAD, -0.3, 21.4, 101333.1, 4.12, 0.90, 0.0, 0.0, 0.0, 0.00, 0.00, 9.81, 00:01:49, 0.0, 51.1833, -1.8214, 8, SIMEN, DISARMED, 95, 3.688, 0, 0, EMULATOR
[04:47:37.538] 1059, 00:01:50, 108, S, LAUNCH_PAD, -0.3, 21.5, 101324.0, 4.13, 0.93, 0.0, 0.0, 0.0, 0.00, 0.00, 9.81, 00:01:50, 0.0, 51.1833, -1.8214, 8, SIMEN, DISARMED, 95, 3.856, 0, 0, EMULATOR
[04:47:38.532] 1059, 00:01:51, 109, S, LAUNCH_PAD, -0.3, 21.4, 101332.3, 4.12, 0.90, 0.0, 0.0, 0.0, 0.00, 0.00, 9.81, 00:01:51, 0.0, 51.1833, -1.8214, 8, SIMEN, DISARMED, 95, 3.693, 0, 0, EMULATOR
[04:47:39.537] 1059, 00:01:52, 110, S, LAUNCH_PAD, -0.3, 21.4, 101332.6, 4.12, 0.88, 0.0, 0.0, 0.0, 0.00, 0.00, 9.81, 00:01:52, 0.0, 51.1833, -1.8214, 8, SIMEN, DISARMED, 95, 3.627, 0, 0, EMULATOR
[04:47:40.532] 1059, 00:01:53, 111, S, LAUNCH_PAD, -0.3, 21.4, 101327.1, 4.13, 0.86, 0.0, 0.0, 0.0, 0.00, 0.00, 9.81, 00:01:53, 0.0, 51.1833, -1.8214, 8, SIMEN, DISARMED, 95, 3.555, 0, 0, EMULATOR
[04:47:41.542] 1059, 00:01:54, 112, S, LAUNCH_PAD, -0.3, 21.4, 101333.3, 4.13, 0.83, 0.0, 0.0, 0.0, 0.00, 0.00, 9.81, 00:01:54, 0.0, 51.1833, -1.8214, 8, SIMEN, DISARMED, 95, 3.420, 0, 0, EMULATOR
[04:47:42.534] 1059, 00:01:55, 113, S, LAUNCH_PAD, -0.3, 21.5, 101324.7, 4.13, 0.78, 0.0, 0.0, 0.0, 0.00, 0.00, 9.81, 00:01:55, 0.0, 51.1833, -1.8214, 8, SIMEN, DISARMED, 95, 3.218, 0, 0, EMULATOR
[04:47:43.543] 1059, 00:01:56, 114, S, LAUNCH_PAD, -0.3, 21.6, 101328.3, 4.13, 0.81, 0.0, 0.0, 0.0, 0.00, 0.00, 9.81, 00:01:56, 0.0, 51.1833, -1.8214, 8, SIMEN, DISARMED, 95, 3.343, 0, 0, EMULATOR
[04:47:44.535] 1059, 00:01:57, 115, S, LAUNCH_PAD, -0.3, 21.6, 101327.2, 4.12, 0.79, 0.0, 0.0, 0.0, 0.00, 0.00, 9.81, 00:01:57, 0.0, 51.1833, -1.8214, 8, SIMEN, DISARMED, 95, 3.264, 0, 0, EMULATOR
[04:47:45.544] 1059, 00:01:58, 116, S, LAUNCH_PAD, -0.3, 21.6, 101327.2, 4.11, 0.82, 0.0, 0.0, 0.0, 0.00, 0.00, 9.81, 00:01:58, 0.0, 51.1833, -1.8214, 8, SIMEN, DISARMED, 95, 3.354, 0, 0, EMULATOR
[04:47:46.534] 1059, 00:01:59, 117, S, LAUNCH_PAD, -0.3, 21.5, 101326.5, 4.11, 0.82, 0.0, 0.0, 0.0, 0.00, 0.00, 9.81, 00:01:59, 0.0, 51.1833, -1.8214, 8, SIMEN, DISARMED, 95, 3.377, 0, 0, EMULATOR
[04:47:47.529] 1059, 00:02:00, 118, S, LAUNCH_PAD, -0.3, 21.6, 101326.5, 4.11, 0.84, 0.0, 0.0, 0.0, 0.00, 0.00, 9.81, 00:02:00, 0.0, 51.1833, -1.8214, 8, SIMEN, DISARMED, 95, 3.468, 0, 0, EMULATOR
[04:47:48.538] 1059, 00:02:01, 119, S, LAUNCH_PAD, -0.3, 21.6, 101326.9, 4.12, 0.88, 0.0, 0.0, 0.0, 0.00, 0.00, 9.81, 00:02:01, 0.0, 51.1833, -1.8214, 8, SIMEN, DISARMED, 95, 3.608, 0, 0, EMULATOR
[04:47:49.531] 1059, 00:02:02, 120, S, LAUNCH_PAD, -0.3, 21.6, 101325.3, 4.12, 0.87, 0.0, 0.0, 0.0, 0.00, 0.00, 9.81, 00:02:02, 0.0, 51.1833, -1.8214, 8, SIMEN, DISARMED, 95, 3.597, 0, 0, EMULATOR
[04:47:50.539] 1059, 00:02:03, 121, S, LAUNCH_PAD, -0.3, 21.5, 101333.5, 4.12, 0.85, 0.0, 0.0, 0.0, 0.00, 0.00, 9.81, 00:02:03, 0.0, 51.1833, -1.8214, 8, SIMEN, DISARMED, 95, 3.499, 0, 0, EMULATOR
[04:47:51.532] 1059, 00:02:04, 122, S, LAUNCH_PAD, -0.3, 21.4, 101325.0, 4.13, 0.90, 0.0, 0.0, 0.0, 0.00, 0.00, 9.81, 00:02:04, 0.0, 51.1833, -1.8214, 8, SIMEN, DISARMED, 95, 3.694, 0, 0, EMULATOR
[04:47:52.541] 1059, 00:02:05, 123, S, LAUNCH_PAD, -0.3, 21.5, 101324.1, 4.13, 0.92, 0.0, 0.0, 0.0, 0.00, 0.00, 9.81, 00:02:05, 0.0, 51.1833, -1.8214, 8, SIMEN, DISARMED, 95, 3.795, 0, 0, EMULATOR
[04:47:53.533] 1059, 00:02:06, 124, S, LAUNCH_PAD, -0.3, 21.5, 101324.1, 4.14, 0.92, 0.0, 0.0, 0.0, 0.00, 0.00, 9.81, 00:02:06, 0.0, 51.1833, -1.8214, 8, SIMEN, DISARMED, 95, 3.800, 0, 0, EMULATOR
[04:47:54.541] 1059, 00:02:07, 125, S, LAUNCH_PAD, -0.3, 21.5, 101327.4, 4.14, 0.92, 0.0, 0.0, 0.0, 0.00, 0.00, 9.81, 00:02:07, 0.0, 51.1833, -1.8214, 8, SIMEN, DISARMED, 95, 3.797, 0, 0, EMULATOR
[04:47:55.534] 1059, 00:02:08, 126, S, LAUNCH_PAD, -0.3, 21.5, 101324.8, 4.14, 0.95, 0.0, 0.0, 0.0, 0.00, 0.00, 9.81, 00:02:08, 0.0, 51.1833, -1.8214, 8, SIMEN, DISARMED, 95, 3.939, 0, 0, EMULATOR
[04:47:56.542] 1059, 00:02:09, 127, S, LAUNCH_PAD, -0.3, 21.5, 101333.2, 4.14, 0.96, 0.0, 0.0, 0.0, 0.00, 0.00, 9.81, 00:02:09, 0.0, 51.1833, -1.8214, 8, SIMEN, DISARMED, 95, 3.965, 0, 0, EMULATOR
[04:47:57.535] 1059, 00:02:10, 128, S, LAUNCH_PAD, -0.3, 21.6, 101329.8, 4.14, 0.92, 0.0, 0.0, 0.0, 0.00, 0.00, 9.81, 00:02:10, 0.0, 51.1833, -1.8214, 8, SIMEN, DISARMED, 95, 3.790, 0, 0, EMULATOR
[04:47:58.544] 1059, 00:02:11, 129, S, LAUNCH_PAD, -0.3, 21.6, 101323.9, 4.13, 0.96, 0.0, 0.0, 0.0, 0.00, 0.00, 9.81, 00:02:11, 0.0, 51.1833, -1.8214, 8, SIMEN, DISARMED, 95, 3.966, 0, 0, EMULATOR
[04:47:59.532] 1059, 00:02:12, 130, S, LAUNCH_PAD, -0.3, 21.6, 101325.3, 4.14, 1.00, 0.0, 0.0, 0.0, 0.00, 0.00, 9.81, 00:02:12, 0.0, 51.1833, -1.8214, 8, SIMEN, DISARMED, 95, 4.132, 0, 0, EMULATOR
[04:48:00.529] 1059, 00:02:13, 131, S, LAUNCH_PAD, -0.3, 21.7, 101330.9, 4.13, 1.04, 0.0, 0.0, 0.0, 0.00, 0.00, 9.81, 00:02:13, 0.0, 51.1833, -1.8214, 8, SIMEN, DISARMED, 95, 4.280, 0, 0, EMULATOR
[04:48:01.538] 1059, 00:02:14, 132, S, LAUNCH_PAD, -0.3, 21.6, 101330.7, 4.13, 1.05, 0.0, 0.0, 0.0, 0.00, 0.00, 9.81, 00:02:14, 0.0, 51.1833, -1.8214, 8, SIMEN, DISARMED, 95, 4.355, 0, 0, EMULATOR
[04:48:02.530] 1059, 00:02:15, 133, S, LAUNCH_PAD, -0.3, 21.5, 101329.2, 4.14, 1.02, 0.0, 0.0, 0.0, 0.00, 0.00, 9.81, 00:02:15, 0.0, 51.1833, -1.8214, 8, SIMEN, DISARMED, 95, 4.226, 0, 0, EMULATOR
[04:48:03.538] 1059, 00:02:16, 134, S, LAUNCH_PAD, -0.3, 21.4, 101333.3, 4.14, 1.03, 0.0, 0.0, 0.0, 0.00, 0.00, 9.81, 00:02:16, 0.0, 51.1833, -1.8214, 8, SIMEN, DISARMED, 95, 4.259, 0, 0, EMULATOR
[04:48:04.531] 1059, 00:02:17, 135, S, LAUNCH_PAD, -0.3, 21.4, 101331.9, 4.14, 1.00, 0.0, 0.0, 0.0, 0.00, 0.00, 9.81, 00:02:17, 0.0, 51.1833, -1.8214, 8, SIMEN, DISARMED, 95, 4.150, 0, 0, EMULATOR
[04:48:05.538] 1059, 00:02:18, 136, S, LAUNCH_PAD, -0.3, 21.4, 101330.3, 4.13, 1.01, 0.0, 0.0, 0.0, 0.00, 0.00, 9.81, 00:02:18, 0.0, 51.1833, -1.8214, 8, SIMEN, DISARMED, 95, 4.182, 0, 0, EMULATOR
[04:48:06.531] 1059, 00:02:19, 137, S, LAUNCH_PAD, -0.3, 21.4, 101326.1, 4.13, 1.03, 0.0, 0.0, 0.0, 0.00, 0.00, 9.81, 00:02:19, 0.0, 51.1833, -1.8214, 8, SIMEN, DISARMED, 95, 4.262, 0, 0, EMULATOR
[04:48:07.541] 1059, 00:02:20, 138, S, LAUNCH_PAD, -0.3, 21.4, 101331.6, 4.13, 1.05, 0.0, 0.0, 0.0, 0.00, 0.00, 9.81, 00:02:20, 0.0, 51.1833, -1.8214, 8, SIMEN, DISARMED, 95, 4.341, 0, 0, EMULATOR
[04:48:08.534] 1059, 00:02:21, 139, S, LAUNCH_PAD, -0.3, 21.4, 101331.4, 4.13, 1.07, 0.0, 0.0, 0.0, 0.00, 0.00, 9.81, 00:02:21, 0.0, 51.1833, -1.8214, 8, SIMEN, DISARMED, 95, 4.428, 0, 0, EMULATOR
[04:48:09.542] 1059, 00:02:22, 140, S, LAUNCH_PAD, -0.3, 21.5, 101329.3, 4.13, 1.03, 0.0, 0.0, 0.0, 0.00, 0.00, 9.81, 00:02:22, 0.0, 51.1833, -1.8214, 8, SIMEN, DISARMED, 95, 4.246, 0, 0, EMULATOR
[04:48:10.535] 1059, 00:02:23, 141, S, LAUNCH_PAD, -0.3, 21.5, 101324.0, 4.14, 1.04, 0.0, 0.0, 0.0, 0.00, 0.00, 9.81, 00:02:23, 0.0, 51.1833, -1.8214, 8, SIMEN, DISARMED, 95, 4.310, 0, 0, EMULATOR
[04:48:11.544] 1059, 00:02:24, 142, S, LAUNCH_PAD, -0.3, 21.5, 101330.9, 4.15, 1.09, 0.0, 0.0, 0.0, 0.00, 0.00, 9.81, 00:02:24, 0.0, 51.1833, -1.8214, 8, SIMEN, DISARMED, 95, 4.520, 0, 0, EMULATOR
[04:48:12.536] 1059, 00:02:25, 143, S, LAUNCH_PAD, -0.3, 21.5, 101328.7, 4.14, 1.12, 0.0, 0.0, 0.0, 0.00, 0.00, 9.81, 00:02:25, 0.0, 51.1833, -1.8214, 8, SIMEN, DISARMED, 95, 4.636, 0, 0, EMULATOR
[04:48:13.545] 1059, 00:02:26, 144, S, LAUNCH_PAD, -0.3, 21.6, 101327.6, 4.14, 1.15, 0.0, 0.0, 0.0, 0.00, 0.00, 9.81, 00:02:26, 0.0, 51.1833, -1.8214, 8, SIMEN, DISARMED, 95, 4.776, 0, 0, EMULATOR
[04:48:14.538] 1059, 00:02:27, 145, S, LAUNCH_PAD, -0.3, 21.6, 101324.0, 4.14, 1.13, 0.0, 0.0, 0.0, 0.00, 0.00, 9.81, 00:02:27, 0.0, 51.1833, -1.8214, 8, SIMEN, DISARMED, 95, 4.676, 0, 0, EMULATOR
[04:48:15.530] 1059, 00:02:28, 146, S, LAUNCH_PAD, -0.3, 21.6, 101326.5, 4.15, 1.18, 0.0, 0.0, 0.0, 0.00, 0.00, 9.81, 00:02:28, 0.0, 51.1833, -1.8214, 8, SIMEN, DISARMED, 95, 4.879, 0, 0, EMULATOR
[04:48:16.537] 1059, 00:02:29, 147, S, LAUNCH_PAD, -0.3, 21.7, 101325.6, 4.15, 1.18, 0.0, 0.0, 0.0, 0.00, 0.00, 9.81, 00:02:29, 0.0, 51.1833, -1.8214, 8, SIMEN, DISARMED, 95, 4.900, 0, 0, EMULATOR
